"","preds.futureS","week","year","location"
"St.Louis River.X2015.09.16",21.3778625488281,38,2015,"stlouis"
"St.Louis River.X2015.09.23",20.8018737792969,39,2015,"stlouis"
"St.Louis River.X2015.09.30",19.7145324707031,40,2015,"stlouis"
"St.Louis River.X2015.10.07",18.5442749023438,41,2015,"stlouis"
"St.Louis River.X2015.10.14",17.3771911621094,42,2015,"stlouis"
"St.Louis River.X2015.10.21",16.3471618652344,43,2015,"stlouis"
"St.Louis River.X2015.10.28",15.2141052246094,44,2015,"stlouis"
"St.Louis River.X2015.11.04",13.3724914550781,45,2015,"stlouis"
"St.Louis River.X2015.11.11",12.1887145996094,46,2015,"stlouis"
"St.Louis River.X2015.11.18",11.9812561035156,47,2015,"stlouis"
"St.Louis River.X2015.11.25",10.9526306152344,48,2015,"stlouis"
"St.Louis River.X2015.12.02",9.9523864746094,49,2015,"stlouis"
"St.Louis River.X2015.12.09",9.24334106445315,50,2015,"stlouis"
"St.Louis River.X2015.12.16",7.98122558593752,51,2015,"stlouis"
"St.Louis River.X2015.12.23",7.11531982421877,52,2015,"stlouis"
"St.Louis River.X2015.12.30",5.76925048828127,53,2015,"stlouis"
"St.Louis River.X2016.01.07",5.11483154296877,2,2016,"stlouis"
"St.Louis River.X2016.01.14",4.3933044433594,3,2016,"stlouis"
"St.Louis River.X2016.01.21",3.0701843261719,4,2016,"stlouis"
"St.Louis River.X2016.01.28",2.08919677734377,5,2016,"stlouis"
"St.Louis River.X2016.02.04",1.47145996093752,6,2016,"stlouis"
"St.Louis River.X2016.02.11",1.18135986328127,7,2016,"stlouis"
"St.Louis River.X2016.02.18",1.4808288574219,8,2016,"stlouis"
"St.Louis River.X2016.02.25",1.2820983886719,9,2016,"stlouis"
"St.Louis River.X2016.03.03",1.19112548828127,10,2016,"stlouis"
"St.Louis River.X2016.03.10",1.13210449218752,11,2016,"stlouis"
"St.Louis River.X2016.03.17",1.65535888671877,12,2016,"stlouis"
"St.Louis River.X2016.03.24",2.17864379882815,13,2016,"stlouis"
"St.Louis River.X2016.03.31",2.32525024414065,14,2016,"stlouis"
"St.Louis River.X2016.04.07",2.8082214355469,15,2016,"stlouis"
"St.Louis River.X2016.04.14",3.30977783203127,16,2016,"stlouis"
"St.Louis River.X2016.04.21",4.48284301757815,17,2016,"stlouis"
"St.Louis River.X2016.04.28",6.2341247558594,18,2016,"stlouis"
"St.Louis River.X2016.05.05",6.52761230468752,19,2016,"stlouis"
"St.Louis River.X2016.05.12",7.21932373046877,20,2016,"stlouis"
"St.Louis River.X2016.05.19",9.48760375976565,21,2016,"stlouis"
"St.Louis River.X2016.05.26",10.9689270019531,22,2016,"stlouis"
"St.Louis River.X2016.06.02",13.5108581542969,23,2016,"stlouis"
"St.Louis River.X2016.06.09",15.2517028808594,24,2016,"stlouis"
"St.Louis River.X2016.06.16",16.0779357910156,25,2016,"stlouis"
"St.Louis River.X2016.06.23",16.6910949707031,26,2016,"stlouis"
"St.Louis River.X2016.06.30",18.4194274902344,27,2016,"stlouis"
"St.Louis River.X2016.07.07",19.9308410644531,28,2016,"stlouis"
"St.Louis River.X2016.07.14",21.3676696777344,29,2016,"stlouis"
"St.Louis River.X2016.07.21",22.722802734375,30,2016,"stlouis"
"St.Louis River.X2016.07.28",23.6058288574219,31,2016,"stlouis"
"St.Louis River.X2016.08.04",23.8097473144531,32,2016,"stlouis"
"St.Louis River.X2016.08.11",24.510888671875,33,2016,"stlouis"
"St.Louis River.X2016.08.18",24.64541015625,34,2016,"stlouis"
"St.Louis River.X2016.08.25",24.6735473632813,35,2016,"stlouis"
"St.Louis River.X2016.09.01",24.7986389160156,36,2016,"stlouis"
"St.Louis River.X2016.09.08",24.2546020507813,37,2016,"stlouis"
"St.Louis River.X2016.09.15",23.66884765625,38,2016,"stlouis"
"St.Louis River.X2016.09.22",22.9580627441406,39,2016,"stlouis"
"St.Louis River.X2016.09.29",22.0853515625,40,2016,"stlouis"
"St.Louis River.X2016.10.06",21.5260559082031,41,2016,"stlouis"
"St.Louis River.X2016.10.13",20.7065979003906,42,2016,"stlouis"
"St.Louis River.X2016.10.20",19.9085632324219,43,2016,"stlouis"
"St.Louis River.X2016.10.27",19.0855041503906,44,2016,"stlouis"
"St.Louis River.X2016.11.03",17.5294128417969,45,2016,"stlouis"
"St.Louis River.X2016.11.10",15.7986389160156,46,2016,"stlouis"
"St.Louis River.X2016.11.17",14.6595092773438,47,2016,"stlouis"
"St.Louis River.X2016.11.24",14.0541015625,48,2016,"stlouis"
"St.Louis River.X2016.12.01",12.0408264160156,49,2016,"stlouis"
"St.Louis River.X2016.12.08",10.5188842773438,50,2016,"stlouis"
"St.Louis River.X2016.12.15",9.12716064453127,51,2016,"stlouis"
"St.Louis River.X2016.12.22",8.31142578125002,52,2016,"stlouis"
"St.Louis River.X2016.12.29",7.33992919921877,53,2016,"stlouis"
"St.Louis River.X2017.01.07",5.99770507812502,2,2017,"stlouis"
"St.Louis River.X2017.01.14",5.29424438476565,3,2017,"stlouis"
"St.Louis River.X2017.01.21",4.52153930664065,4,2017,"stlouis"
"St.Louis River.X2017.01.28",3.88253173828127,5,2017,"stlouis"
"St.Louis River.X2017.02.04",3.0628601074219,6,2017,"stlouis"
"St.Louis River.X2017.02.11",2.46514282226565,7,2017,"stlouis"
"St.Louis River.X2017.02.18",1.82198486328127,8,2017,"stlouis"
"St.Louis River.X2017.02.25",0.441461181640648,9,2017,"stlouis"
"St.Louis River.X2017.03.04",0.494409179687523,10,2017,"stlouis"
"St.Louis River.X2017.03.11",0.695672607421898,11,2017,"stlouis"
"St.Louis River.X2017.03.18",1.17061767578127,12,2017,"stlouis"
"St.Louis River.X2017.03.25",2.5264831542969,13,2017,"stlouis"
"St.Louis River.X2017.04.01",3.56182250976565,14,2017,"stlouis"
"St.Louis River.X2017.04.08",4.47322998046877,15,2017,"stlouis"
"St.Louis River.X2017.04.15",4.99215087890627,16,2017,"stlouis"
"St.Louis River.X2017.04.22",5.16854248046877,17,2017,"stlouis"
"St.Louis River.X2017.04.29",5.98125610351565,18,2017,"stlouis"
"St.Louis River.X2017.05.06",7.35238037109377,19,2017,"stlouis"
"St.Louis River.X2017.05.13",8.48433837890627,20,2017,"stlouis"
"St.Louis River.X2017.05.20",9.63851318359377,21,2017,"stlouis"
"St.Louis River.X2017.05.27",10.2275634765625,22,2017,"stlouis"
"St.Louis River.X2017.06.03",11.3401733398438,23,2017,"stlouis"
"St.Louis River.X2017.06.10",12.0295043945313,24,2017,"stlouis"
"St.Louis River.X2017.06.17",12.3848205566406,25,2017,"stlouis"
"St.Louis River.X2017.06.24",13.1581665039063,26,2017,"stlouis"
"St.Louis River.X2017.07.01",14.1168762207031,27,2017,"stlouis"
"St.Louis River.X2017.07.08",16.0817199707031,28,2017,"stlouis"
"St.Louis River.X2017.07.15",18.1522155761719,29,2017,"stlouis"
"St.Louis River.X2017.07.22",19.4346862792969,30,2017,"stlouis"
"St.Louis River.X2017.07.29",19.9953247070313,31,2017,"stlouis"
"St.Louis River.X2017.08.05",20.0833984375,32,2017,"stlouis"
"St.Louis River.X2017.08.12",20.0055786132813,33,2017,"stlouis"
"St.Louis River.X2017.08.19",20.3121887207031,34,2017,"stlouis"
"St.Louis River.X2017.08.26",21.3015686035156,35,2017,"stlouis"
"St.Louis River.X2017.09.02",22.2242980957031,36,2017,"stlouis"
"St.Louis River.X2017.09.09",23.1943908691406,37,2017,"stlouis"
"St.Louis River.X2017.09.16",23.0750061035156,38,2017,"stlouis"
"St.Louis River.X2017.09.23",22.4012084960938,39,2017,"stlouis"
"St.Louis River.X2017.09.30",21.5192810058594,40,2017,"stlouis"
"St.Louis River.X2017.10.07",20.3416381835938,41,2017,"stlouis"
"St.Louis River.X2017.10.14",19.3169799804688,42,2017,"stlouis"
"St.Louis River.X2017.10.21",18.4587341308594,43,2017,"stlouis"
"St.Louis River.X2017.10.28",17.0580383300781,44,2017,"stlouis"
"St.Louis River.X2017.11.04",16.1445251464844,45,2017,"stlouis"
"St.Louis River.X2017.11.11",14.7707763671875,46,2017,"stlouis"
"St.Louis River.X2017.11.18",13.1164794921875,47,2017,"stlouis"
"St.Louis River.X2017.11.25",11.4014831542969,48,2017,"stlouis"
"St.Louis River.X2017.12.02",9.33672485351565,49,2017,"stlouis"
"St.Louis River.X2017.12.09",7.60329589843752,50,2017,"stlouis"
"St.Louis River.X2017.12.16",6.9335876464844,51,2017,"stlouis"
"St.Louis River.X2017.12.23",6.0633483886719,52,2017,"stlouis"
"St.Louis River.X2017.12.30",5.35479125976565,53,2017,"stlouis"
"St.Louis River.X2018.01.07",4.96636352539065,2,2018,"stlouis"
"St.Louis River.X2018.01.14",4.28597412109377,3,2018,"stlouis"
"St.Louis River.X2018.01.21",3.60018310546877,4,2018,"stlouis"
"St.Louis River.X2018.01.28",3.02922973632815,5,2018,"stlouis"
"St.Louis River.X2018.02.04",2.39467773437502,6,2018,"stlouis"
"St.Louis River.X2018.02.11",0.950006103515648,7,2018,"stlouis"
"St.Louis River.X2018.02.18",0.821221923828148,8,2018,"stlouis"
"St.Louis River.X2018.02.25",0.769555664062523,9,2018,"stlouis"
"St.Louis River.X2018.03.04",0.471307373046898,10,2018,"stlouis"
"St.Louis River.X2018.03.11",0.100000000000023,11,2018,"stlouis"
"St.Louis River.X2018.03.18",0.100000000000023,12,2018,"stlouis"
"St.Louis River.X2018.03.25",0.100000000000023,13,2018,"stlouis"
"St.Louis River.X2018.04.01",0.157556152343773,14,2018,"stlouis"
"St.Louis River.X2018.04.08",0.789453125000023,15,2018,"stlouis"
"St.Louis River.X2018.04.15",1.23418579101565,16,2018,"stlouis"
"St.Louis River.X2018.04.22",1.58831176757815,17,2018,"stlouis"
"St.Louis River.X2018.04.29",1.75472412109377,18,2018,"stlouis"
"St.Louis River.X2018.05.06",2.62407836914065,19,2018,"stlouis"
"St.Louis River.X2018.05.13",4.13338623046877,20,2018,"stlouis"
"St.Louis River.X2018.05.20",6.35015258789065,21,2018,"stlouis"
"St.Louis River.X2018.05.27",8.49370727539065,22,2018,"stlouis"
"St.Louis River.X2018.06.03",10.3589416503906,23,2018,"stlouis"
"St.Louis River.X2018.06.10",11.3644653320313,24,2018,"stlouis"
"St.Louis River.X2018.06.17",13.1347595214844,25,2018,"stlouis"
"St.Louis River.X2018.06.24",14.5878845214844,26,2018,"stlouis"
"St.Louis River.X2018.07.01",15.8859497070313,27,2018,"stlouis"
"St.Louis River.X2018.07.08",16.7638488769531,28,2018,"stlouis"
"St.Louis River.X2018.07.15",17.4530883789063,29,2018,"stlouis"
"St.Louis River.X2018.07.22",18.1546569824219,30,2018,"stlouis"
"St.Louis River.X2018.07.29",18.8466735839844,31,2018,"stlouis"
"St.Louis River.X2018.08.05",19.7983947753906,32,2018,"stlouis"
"St.Louis River.X2018.08.12",20.1820617675781,33,2018,"stlouis"
"St.Louis River.X2018.08.19",20.2029663085938,34,2018,"stlouis"
"St.Louis River.X2018.08.26",20.3772827148438,35,2018,"stlouis"
"St.Louis River.X2018.09.02",20.7500549316406,36,2018,"stlouis"
"St.Louis River.X2018.09.09",20.4875122070313,37,2018,"stlouis"
"St.Louis River.X2018.09.16",20.2304016113281,38,2018,"stlouis"
"St.Louis River.X2018.09.23",19.837548828125,39,2018,"stlouis"
"St.Louis River.X2018.09.30",19.7114196777344,40,2018,"stlouis"
"St.Louis River.X2018.10.07",19.9463745117188,41,2018,"stlouis"
"St.Louis River.X2018.10.14",18.7394958496094,42,2018,"stlouis"
"St.Louis River.X2018.10.21",17.7294860839844,43,2018,"stlouis"
"St.Louis River.X2018.10.28",16.4560791015625,44,2018,"stlouis"
"St.Louis River.X2018.11.04",14.4438415527344,45,2018,"stlouis"
"St.Louis River.X2018.11.11",13.1827331542969,46,2018,"stlouis"
"St.Louis River.X2018.11.18",11.7453247070313,47,2018,"stlouis"
"St.Louis River.X2018.11.25",10.2537475585938,48,2018,"stlouis"
"St.Louis River.X2018.12.02",8.90944824218752,49,2018,"stlouis"
"St.Louis River.X2018.12.09",7.84298095703127,50,2018,"stlouis"
"St.Louis River.X2018.12.16",6.8439880371094,51,2018,"stlouis"
"St.Louis River.X2018.12.23",5.85659179687502,52,2018,"stlouis"
"St.Louis River.X2018.12.30",5.0142761230469,53,2018,"stlouis"
"St.Louis River.X2019.01.07",4.17708740234377,2,2019,"stlouis"
"St.Louis River.X2019.01.14",3.80779418945315,3,2019,"stlouis"
"St.Louis River.X2019.01.21",3.30904541015627,4,2019,"stlouis"
"St.Louis River.X2019.01.28",1.78530273437502,5,2019,"stlouis"
"St.Louis River.X2019.02.04",0.910577392578148,6,2019,"stlouis"
"St.Louis River.X2019.02.11",0.276086425781273,7,2019,"stlouis"
"St.Louis River.X2019.02.18",0.100000000000023,8,2019,"stlouis"
"St.Louis River.X2019.02.25",0.100000000000023,9,2019,"stlouis"
"St.Louis River.X2019.03.04",0.100000000000023,10,2019,"stlouis"
"St.Louis River.X2019.03.11",0.100000000000023,11,2019,"stlouis"
"St.Louis River.X2019.03.18",0.104730224609398,12,2019,"stlouis"
"St.Louis River.X2019.03.25",0.602990722656273,13,2019,"stlouis"
"St.Louis River.X2019.04.01",1.95736083984377,14,2019,"stlouis"
"St.Louis River.X2019.04.08",2.97725830078127,15,2019,"stlouis"
"St.Louis River.X2019.04.15",4.12514648437502,16,2019,"stlouis"
"St.Louis River.X2019.04.22",5.15960083007815,17,2019,"stlouis"
"St.Louis River.X2019.04.29",6.06582031250002,18,2019,"stlouis"
"St.Louis River.X2019.05.06",7.60091552734377,19,2019,"stlouis"
"St.Louis River.X2019.05.13",8.93001708984377,20,2019,"stlouis"
"St.Louis River.X2019.05.20",10.3942199707031,21,2019,"stlouis"
"St.Louis River.X2019.05.27",11.8797546386719,22,2019,"stlouis"
"St.Louis River.X2019.06.03",12.9619689941406,23,2019,"stlouis"
"St.Louis River.X2019.06.10",14.6929260253906,24,2019,"stlouis"
"St.Louis River.X2019.06.17",16.6122375488281,25,2019,"stlouis"
"St.Louis River.X2019.06.24",17.8961730957031,26,2019,"stlouis"
"St.Louis River.X2019.07.01",18.8599182128906,27,2019,"stlouis"
"St.Louis River.X2019.07.08",20.7370544433594,28,2019,"stlouis"
"St.Louis River.X2019.07.15",22.0970703125,29,2019,"stlouis"
"St.Louis River.X2019.07.22",22.6274047851563,30,2019,"stlouis"
"St.Louis River.X2019.07.29",22.7751403808594,31,2019,"stlouis"
"St.Louis River.X2019.08.05",23.1854797363281,32,2019,"stlouis"
"St.Louis River.X2019.08.12",23.7173400878906,33,2019,"stlouis"
"St.Louis River.X2019.08.19",23.5225158691406,34,2019,"stlouis"
"St.Louis River.X2019.08.26",23.3894897460938,35,2019,"stlouis"
"St.Louis River.X2019.09.02",23.1606079101563,36,2019,"stlouis"
"St.Louis River.X2019.09.09",22.8408752441406,37,2019,"stlouis"
"St.Louis River.X2019.09.16",22.6366821289063,38,2019,"stlouis"
"St.Louis River.X2019.09.23",22.30703125,39,2019,"stlouis"
"St.Louis River.X2019.09.30",21.5907836914063,40,2019,"stlouis"
"St.Louis River.X2019.10.07",20.7398620605469,41,2019,"stlouis"
"St.Louis River.X2019.10.14",19.3892456054688,42,2019,"stlouis"
"St.Louis River.X2019.10.21",18.4118896484375,43,2019,"stlouis"
"St.Louis River.X2019.10.28",16.9298645019531,44,2019,"stlouis"
"St.Louis River.X2019.11.04",15.5808959960938,45,2019,"stlouis"
"St.Louis River.X2019.11.11",14.7995239257813,46,2019,"stlouis"
"St.Louis River.X2019.11.18",13.7152648925781,47,2019,"stlouis"
"St.Louis River.X2019.11.25",12.1952453613281,48,2019,"stlouis"
"St.Louis River.X2019.12.02",10.4744201660156,49,2019,"stlouis"
"St.Louis River.X2019.12.09",9.2938171386719,50,2019,"stlouis"
"St.Louis River.X2019.12.16",8.31734619140627,51,2019,"stlouis"
"St.Louis River.X2019.12.23",6.7901550292969,52,2019,"stlouis"
"St.Louis River.X2019.12.30",5.96013793945315,53,2019,"stlouis"
"Yellow River.X2012.01.07",1.6348815917969,2,2012,"yellowr"
"Yellow River.X2012.01.14",1.39229736328127,3,2012,"yellowr"
"Yellow River.X2012.01.21",0.847650146484398,4,2012,"yellowr"
"Yellow River.X2012.01.28",1.26284179687502,5,2012,"yellowr"
"Yellow River.X2012.02.04",2.0049987792969,6,2012,"yellowr"
"Yellow River.X2012.02.11",1.30898437500002,7,2012,"yellowr"
"Yellow River.X2012.02.18",0.562982177734398,8,2012,"yellowr"
"Yellow River.X2012.02.25",0.821221923828148,9,2012,"yellowr"
"Yellow River.X2012.03.03",0.270654296875023,10,2012,"yellowr"
"Yellow River.X2012.03.10",1.33196411132815,11,2012,"yellowr"
"Yellow River.X2012.03.17",0.772882080078148,12,2012,"yellowr"
"Yellow River.X2012.03.24",3.6492858886719,13,2012,"yellowr"
"Yellow River.X2012.03.31",7.13564453125002,14,2012,"yellowr"
"Yellow River.X2012.04.07",5.25740966796877,15,2012,"yellowr"
"Yellow River.X2012.04.14",2.76494750976565,16,2012,"yellowr"
"Yellow River.X2012.04.21",5.4866882324219,17,2012,"yellowr"
"Yellow River.X2012.04.28",7.10219726562502,18,2012,"yellowr"
"Yellow River.X2012.05.05",12.8906799316406,19,2012,"yellowr"
"Yellow River.X2012.05.12",10.3579650878906,20,2012,"yellowr"
"Yellow River.X2012.05.19",12.3493286132813,21,2012,"yellowr"
"Yellow River.X2012.05.26",16.9216247558594,22,2012,"yellowr"
"Yellow River.X2012.06.02",21.8524108886719,23,2012,"yellowr"
"Yellow River.X2012.06.09",24.5533996582031,24,2012,"yellowr"
"Yellow River.X2012.06.16",19.01845703125,25,2012,"yellowr"
"Yellow River.X2012.06.23",19.6109252929688,26,2012,"yellowr"
"Yellow River.X2012.06.30",22.7436157226563,27,2012,"yellowr"
"Yellow River.X2012.07.07",23.4348693847656,28,2012,"yellowr"
"Yellow River.X2012.07.14",25.0904479980469,29,2012,"yellowr"
"Yellow River.X2012.07.21",26.026513671875,30,2012,"yellowr"
"Yellow River.X2012.07.28",24.7124572753906,31,2012,"yellowr"
"Yellow River.X2012.08.04",24.4493041992188,32,2012,"yellowr"
"Yellow River.X2012.08.11",20.598046875,33,2012,"yellowr"
"Yellow River.X2012.08.18",20.1599060058594,34,2012,"yellowr"
